id,date,location,sector,classification,count,capacity,occupancy_rate
18843,2024-05-19,Toronto,Mixed Adult,Emergency,32,32,100
18846,2024-05-19,Toronto,Youth,Emergency,40,40,100
18847,2024-05-19,Toronto,Youth,Transitional,23,23,100
18848,2024-05-19,Toronto,Women,Emergency,31,31,100
18849,2024-05-19,Toronto,Youth,Emergency,31,31,100
18850,2024-05-19,Toronto,Women,Emergency,28,28,100
18851,2024-05-19,Toronto,Youth,Emergency,27,27,100
18852,2024-05-19,Etobicoke,Youth,Emergency,33,33,100
18853,2024-05-19,Etobicoke,Youth,Transitional,20,20,100
18854,2024-05-19,Scarborough,Youth,Emergency,10,10,100
18855,2024-05-19,Scarborough,Youth,Transitional,39,41,95.12
18858,2024-05-20,Toronto,Mixed Adult,Emergency,8,8,100
18859,2024-05-20,Toronto,Mixed Adult,Emergency,8,8,100
18864,2024-05-20,Toronto,Men,Emergency,42,42,100
18865,2024-05-20,Toronto,Men,Emergency,30,30,100
18868,2024-05-20,Toronto,Men,Transitional,17,18,94.44
18873,2024-05-20,Toronto,Men,Transitional,67,68,98.53
18874,2024-05-20,Toronto,Men,Transitional,48,48,100
18875,2024-05-20,Toronto,Men,Emergency,101,101,100
18879,2024-05-20,Toronto,Mixed Adult,Transitional,93,93,100
18880,2024-05-20,Toronto,Men,Emergency,62,62,100
18881,2024-05-20,Toronto,Men,Emergency,68,68,100
18882,2024-05-20,Toronto,Men,Emergency,120,120,100
18883,2024-05-20,Toronto,Men,Transitional,32,36,88.89
18884,2024-05-20,Toronto,Men,Emergency,2,2,100
18885,2024-05-20,Toronto,Men,Emergency,53,53,100
18886,2024-05-20,Toronto,Men,Emergency,94,94,100
18887,2024-05-20,Toronto,Mixed Adult,Transitional,35,35,100
18894,2024-05-20,Toronto,Women,Emergency,88,88,100
18895,2024-05-20,Toronto,Men,Emergency,28,28,100
18896,2024-05-20,Toronto,Youth,Transitional,1,2,50
18897,2024-05-20,Toronto,Youth,Emergency,93,93,100
18898,2024-05-20,Toronto,Youth,Transitional,28,28,100
18899,2024-05-20,Toronto,Mixed Adult,Emergency,78,78,100
18900,2024-05-20,Scarborough,Mixed Adult,Emergency,50,50,100
18902,2024-05-20,Toronto,Mixed Adult,Emergency,62,62,100
18903,2024-05-20,Toronto,Mixed Adult,Emergency,1,1,100
18904,2024-05-20,Toronto,Men,Emergency,1,1,100
18905,2024-05-20,Toronto,Men,Emergency,30,30,100
18906,2024-05-20,Toronto,Youth,Transitional,49,50,98
18907,2024-05-20,Toronto,Youth,Emergency,40,40,100
18909,2024-05-20,Toronto,Mixed Adult,Transitional,5,5,100
18910,2024-05-20,Toronto,Mixed Adult,Transitional,10,11,90.91
18911,2024-05-20,Toronto,Women,Transitional,37,37,100
18912,2024-05-20,Toronto,Women,Transitional,25,26,96.15
18913,2024-05-20,Toronto,Women,Emergency,52,52,100
18914,2024-05-20,Toronto,Women,Emergency,36,36,100
18915,2024-05-20,Toronto,Mixed Adult,Emergency,70,70,100
18917,2024-05-20,Toronto,Mixed Adult,Emergency,70,70,100
18920,2024-05-20,Toronto,Men,Transitional,23,25,92
18921,2024-05-20,Toronto,Men,Emergency,35,35,100
18922,2024-05-20,Toronto,Men,Transitional,5,5,100
18923,2024-05-20,Toronto,Men,Emergency,21,21,100
18925,2024-05-20,Toronto,Women,Emergency,61,61,100
18926,2024-05-20,Toronto,Mixed Adult,Emergency,110,110,100
18927,2024-05-20,Toronto,Men,Emergency,34,34,100
18928,2024-05-20,Toronto,Women,Emergency,64,64,100
18929,2024-05-20,Toronto,Men,Emergency,75,75,100
18930,2024-05-20,Scarborough,Mixed Adult,Emergency,89,89,100
18931,2024-05-20,North York,Men,Emergency,278,278,100
18932,2024-05-20,North York,Women,Emergency,130,130,100
18933,2024-05-20,North York,Men,Emergency,2,2,100
18937,2024-05-20,Toronto,Mixed Adult,Emergency,85,85,100
18938,2024-05-20,Toronto,Mixed Adult,Emergency,48,48,100
18939,2024-05-20,Toronto,Youth,Emergency,44,44,100
18940,2024-05-20,Toronto,Youth,Emergency,22,22,100
18941,2024-05-20,Toronto,Mixed Adult,Emergency,30,30,100
18942,2024-05-20,Toronto,Men,Emergency,54,54,100
18943,2024-05-20,Toronto,Men,Transitional,17,17,100
18944,2024-05-20,Toronto,Youth,Emergency,11,12,91.67
18945,2024-05-20,Toronto,Youth,Emergency,10,15,66.67
18946,2024-05-20,Toronto,Women,Emergency,16,16,100
18947,2024-05-20,Toronto,Women,Transitional,24,24,100
18948,2024-05-20,Toronto,Women,Emergency,41,41,100
18949,2024-05-20,Toronto,Women,Emergency,44,44,100
18950,2024-05-20,Toronto,Women,Transitional,30,30,100
18951,2024-05-20,Toronto,Mixed Adult,Emergency,72,72,100
18953,2024-05-20,Toronto,Women,Emergency,30,30,100
18960,2024-05-20,Toronto,Mixed Adult,Emergency,93,93,100
18962,2024-05-20,Toronto,Women,Emergency,86,86,100
18964,2024-05-20,Toronto,Men,Emergency,78,78,100
18966,2024-05-20,Toronto,Men,Emergency,262,264,99.24
18968,2024-05-20,Toronto,Men,Emergency,51,51,100
18969,2024-05-20,Toronto,Men,Emergency,46,46,100
18970,2024-05-20,Toronto,Women,Emergency,37,37,100
18971,2024-05-20,Toronto,Men,Emergency,71,71,100
18972,2024-05-20,Toronto,Men,Emergency,50,50,100
18974,2024-05-20,Toronto,Mixed Adult,Emergency,6,6,100
18975,2024-05-20,Toronto,Youth,Emergency,35,35,100
18976,2024-05-20,Toronto,Mixed Adult,Emergency,32,32,100
18979,2024-05-20,Toronto,Youth,Emergency,40,40,100
18980,2024-05-20,Toronto,Youth,Transitional,23,23,100
18981,2024-05-20,Toronto,Women,Emergency,31,31,100
18982,2024-05-20,Toronto,Youth,Emergency,31,31,100
18983,2024-05-20,Toronto,Women,Emergency,28,28,100
18984,2024-05-20,Toronto,Youth,Emergency,27,27,100
18985,2024-05-20,Etobicoke,Youth,Emergency,33,33,100
18986,2024-05-20,Etobicoke,Youth,Transitional,20,20,100
18987,2024-05-20,Scarborough,Youth,Emergency,10,10,100
18988,2024-05-20,Scarborough,Youth,Transitional,39,41,95.12
18991,2024-05-21,Toronto,Mixed Adult,Emergency,8,8,100
18992,2024-05-21,Toronto,Mixed Adult,Emergency,8,8,100
18997,2024-05-21,Toronto,Men,Emergency,42,42,100
18998,2024-05-21,Toronto,Men,Emergency,30,30,100
19001,2024-05-21,Toronto,Men,Transitional,18,18,100
19006,2024-05-21,Toronto,Men,Transitional,65,68,95.59
19007,2024-05-21,Toronto,Men,Transitional,48,48,100
19008,2024-05-21,Toronto,Men,Emergency,101,101,100
19012,2024-05-21,Toronto,Mixed Adult,Transitional,93,93,100
19013,2024-05-21,Toronto,Men,Emergency,62,62,100
19014,2024-05-21,Toronto,Men,Emergency,67,68,98.53
19015,2024-05-21,Toronto,Men,Emergency,120,120,100
19016,2024-05-21,Toronto,Men,Transitional,32,35,91.43
19017,2024-05-21,Toronto,Men,Emergency,53,53,100
19018,2024-05-21,Toronto,Men,Emergency,94,94,100
19019,2024-05-21,Toronto,Mixed Adult,Transitional,35,35,100
19026,2024-05-21,Toronto,Women,Emergency,88,88,100
19027,2024-05-21,Toronto,Men,Emergency,28,28,100
19028,2024-05-21,Toronto,Youth,Transitional,1,2,50
19029,2024-05-21,Toronto,Youth,Emergency,93,93,100
19030,2024-05-21,Toronto,Youth,Transitional,28,28,100
19031,2024-05-21,Toronto,Mixed Adult,Emergency,78,78,100
19032,2024-05-21,Scarborough,Mixed Adult,Emergency,50,50,100
19034,2024-05-21,Toronto,Mixed Adult,Emergency,61,61,100
19035,2024-05-21,Toronto,Mixed Adult,Emergency,1,1,100
19036,2024-05-21,Toronto,Men,Emergency,1,1,100
19037,2024-05-21,Toronto,Men,Emergency,30,30,100
19038,2024-05-21,Toronto,Youth,Transitional,49,50,98
19039,2024-05-21,Toronto,Youth,Emergency,40,40,100
19041,2024-05-21,Toronto,Mixed Adult,Transitional,5,5,100
19042,2024-05-21,Toronto,Mixed Adult,Transitional,10,11,90.91
19043,2024-05-21,Toronto,Women,Transitional,37,37,100
19044,2024-05-21,Toronto,Women,Transitional,25,26,96.15
19045,2024-05-21,Toronto,Women,Emergency,52,52,100
19046,2024-05-21,Toronto,Women,Emergency,36,36,100
19047,2024-05-21,Toronto,Mixed Adult,Emergency,70,70,100
19049,2024-05-21,Toronto,Mixed Adult,Emergency,70,70,100
19052,2024-05-21,Toronto,Men,Transitional,25,25,100
19053,2024-05-21,Toronto,Men,Emergency,35,35,100
19054,2024-05-21,Toronto,Men,Transitional,5,5,100
19055,2024-05-21,Toronto,Men,Emergency,21,21,100
19057,2024-05-21,Toronto,Women,Emergency,61,61,100
19058,2024-05-21,Toronto,Mixed Adult,Emergency,110,110,100
19059,2024-05-21,Toronto,Men,Emergency,34,34,100
19060,2024-05-21,Toronto,Women,Emergency,65,65,100
19061,2024-05-21,Toronto,Men,Emergency,75,75,100
19062,2024-05-21,Scarborough,Mixed Adult,Emergency,89,89,100
19063,2024-05-21,North York,Men,Emergency,278,278,100
19064,2024-05-21,North York,Women,Emergency,130,130,100
19065,2024-05-21,North York,Men,Emergency,2,2,100
19069,2024-05-21,Toronto,Mixed Adult,Emergency,85,85,100
19070,2024-05-21,Toronto,Mixed Adult,Emergency,49,49,100
19071,2024-05-21,Toronto,Youth,Emergency,44,44,100
19072,2024-05-21,Toronto,Youth,Emergency,22,22,100
19073,2024-05-21,Toronto,Mixed Adult,Emergency,30,30,100
19074,2024-05-21,Toronto,Men,Emergency,54,54,100
19075,2024-05-21,Toronto,Men,Transitional,17,17,100
19076,2024-05-21,Toronto,Youth,Emergency,11,12,91.67
19077,2024-05-21,Toronto,Youth,Emergency,10,15,66.67
19078,2024-05-21,Toronto,Women,Emergency,16,16,100
19079,2024-05-21,Toronto,Women,Transitional,24,24,100
19080,2024-05-21,Toronto,Women,Emergency,41,41,100
19081,2024-05-21,Toronto,Women,Emergency,44,44,100
19082,2024-05-21,Toronto,Women,Transitional,30,30,100
19083,2024-05-21,Toronto,Mixed Adult,Emergency,72,72,100
19085,2024-05-21,Toronto,Women,Emergency,30,30,100
19092,2024-05-21,Toronto,Mixed Adult,Emergency,93,93,100
19094,2024-05-21,Toronto,Women,Emergency,86,86,100
19096,2024-05-21,Toronto,Men,Emergency,78,78,100
19098,2024-05-21,Toronto,Men,Emergency,264,264,100
19100,2024-05-21,Toronto,Men,Emergency,52,52,100
19101,2024-05-21,Toronto,Men,Emergency,46,46,100
19102,2024-05-21,Toronto,Women,Emergency,37,37,100
19103,2024-05-21,Toronto,Men,Emergency,71,71,100
19104,2024-05-21,Toronto,Men,Emergency,50,50,100
19106,2024-05-21,Toronto,Mixed Adult,Emergency,6,6,100
19107,2024-05-21,Toronto,Youth,Emergency,35,35,100
19108,2024-05-21,Toronto,Mixed Adult,Emergency,32,32,100
19111,2024-05-21,Toronto,Youth,Emergency,40,40,100
19112,2024-05-21,Toronto,Youth,Transitional,23,23,100
19113,2024-05-21,Toronto,Women,Emergency,31,31,100
19114,2024-05-21,Toronto,Youth,Emergency,31,31,100
19115,2024-05-21,Toronto,Women,Emergency,28,28,100
19116,2024-05-21,Toronto,Youth,Emergency,27,27,100
19117,2024-05-21,Etobicoke,Youth,Emergency,33,33,100
19118,2024-05-21,Etobicoke,Youth,Transitional,20,20,100
19119,2024-05-21,Scarborough,Youth,Emergency,10,10,100
19120,2024-05-21,Scarborough,Youth,Transitional,39,41,95.12
19123,2024-05-22,Toronto,Mixed Adult,Emergency,8,8,100
19124,2024-05-22,Toronto,Mixed Adult,Emergency,8,8,100
19129,2024-05-22,Toronto,Men,Emergency,42,42,100
19130,2024-05-22,Toronto,Men,Emergency,30,30,100
19133,2024-05-22,Toronto,Men,Transitional,18,18,100
19138,2024-05-22,Toronto,Men,Transitional,66,68,97.06
19139,2024-05-22,Toronto,Men,Transitional,47,48,97.92
19140,2024-05-22,Toronto,Men,Emergency,101,101,100
19144,2024-05-22,Toronto,Mixed Adult,Transitional,93,93,100
19145,2024-05-22,Toronto,Men,Emergency,62,62,100
19146,2024-05-22,Toronto,Men,Emergency,68,68,100
19147,2024-05-22,Toronto,Men,Emergency,121,121,100
19148,2024-05-22,Toronto,Men,Transitional,32,35,91.43
19149,2024-05-22,Toronto,Men,Emergency,53,53,100
19150,2024-05-22,Toronto,Men,Emergency,92,92,100
19151,2024-05-22,Toronto,Mixed Adult,Transitional,35,35,100
19158,2024-05-22,Toronto,Women,Emergency,88,88,100
19159,2024-05-22,Toronto,Men,Emergency,28,28,100
19160,2024-05-22,Toronto,Youth,Transitional,1,2,50
19161,2024-05-22,Toronto,Youth,Emergency,93,93,100
19162,2024-05-22,Toronto,Youth,Transitional,28,28,100
19163,2024-05-22,Toronto,Mixed Adult,Emergency,78,78,100
19164,2024-05-22,Scarborough,Mixed Adult,Emergency,50,50,100
19166,2024-05-22,Toronto,Mixed Adult,Emergency,60,61,98.36
19167,2024-05-22,Toronto,Mixed Adult,Emergency,1,1,100
19168,2024-05-22,Toronto,Men,Emergency,1,1,100
19169,2024-05-22,Toronto,Men,Emergency,30,30,100
19170,2024-05-22,Toronto,Youth,Transitional,49,50,98
19171,2024-05-22,Toronto,Youth,Emergency,40,40,100
19173,2024-05-22,Toronto,Mixed Adult,Transitional,5,5,100
19174,2024-05-22,Toronto,Mixed Adult,Transitional,10,11,90.91
19175,2024-05-22,Toronto,Women,Transitional,37,37,100
19176,2024-05-22,Toronto,Women,Transitional,25,26,96.15
19177,2024-05-22,Toronto,Women,Emergency,52,52,100
19178,2024-05-22,Toronto,Women,Emergency,36,36,100
19179,2024-05-22,Toronto,Mixed Adult,Emergency,70,70,100
19181,2024-05-22,Toronto,Mixed Adult,Emergency,70,70,100
19184,2024-05-22,Toronto,Men,Transitional,25,25,100
19185,2024-05-22,Toronto,Men,Emergency,35,35,100
19186,2024-05-22,Toronto,Men,Transitional,5,5,100
19187,2024-05-22,Toronto,Men,Emergency,21,21,100
19189,2024-05-22,Toronto,Women,Emergency,61,61,100
19190,2024-05-22,Toronto,Mixed Adult,Emergency,110,110,100
19191,2024-05-22,Toronto,Men,Emergency,33,34,97.06
19192,2024-05-22,Toronto,Women,Emergency,65,65,100
19193,2024-05-22,Toronto,Men,Emergency,75,75,100
19194,2024-05-22,Scarborough,Mixed Adult,Emergency,88,88,100
19195,2024-05-22,North York,Men,Emergency,278,278,100
19196,2024-05-22,North York,Women,Emergency,130,130,100
19197,2024-05-22,North York,Men,Emergency,2,2,100
19201,2024-05-22,Toronto,Mixed Adult,Emergency,85,85,100
19202,2024-05-22,Toronto,Mixed Adult,Emergency,49,49,100
19203,2024-05-22,Toronto,Youth,Emergency,44,44,100
19204,2024-05-22,Toronto,Youth,Emergency,22,22,100
19205,2024-05-22,Toronto,Mixed Adult,Emergency,30,30,100
19206,2024-05-22,Toronto,Men,Emergency,54,54,100
19207,2024-05-22,Toronto,Men,Transitional,17,17,100
19208,2024-05-22,Toronto,Youth,Emergency,11,12,91.67
19209,2024-05-22,Toronto,Youth,Emergency,10,15,66.67
19210,2024-05-22,Toronto,Women,Emergency,16,16,100
19211,2024-05-22,Toronto,Women,Transitional,24,24,100
19212,2024-05-22,Toronto,Women,Emergency,41,41,100
19213,2024-05-22,Toronto,Women,Emergency,44,44,100
19214,2024-05-22,Toronto,Women,Transitional,30,30,100
19215,2024-05-22,Toronto,Mixed Adult,Emergency,72,72,100
19217,2024-05-22,Toronto,Women,Emergency,30,30,100
19224,2024-05-22,Toronto,Mixed Adult,Emergency,94,94,100
19226,2024-05-22,Toronto,Women,Emergency,86,86,100
19228,2024-05-22,Toronto,Men,Emergency,78,78,100
19230,2024-05-22,Toronto,Men,Emergency,264,264,100
19232,2024-05-22,Toronto,Men,Emergency,52,52,100
19233,2024-05-22,Toronto,Men,Emergency,46,46,100
19234,2024-05-22,Toronto,Women,Emergency,37,37,100
19235,2024-05-22,Toronto,Men,Emergency,71,71,100
19236,2024-05-22,Toronto,Men,Emergency,50,50,100
19238,2024-05-22,Toronto,Mixed Adult,Emergency,6,6,100
19239,2024-05-22,Toronto,Youth,Emergency,35,35,100
19240,2024-05-22,Toronto,Mixed Adult,Emergency,32,32,100
19243,2024-05-22,Toronto,Youth,Emergency,40,40,100
19244,2024-05-22,Toronto,Youth,Transitional,23,23,100
19245,2024-05-22,Toronto,Women,Emergency,31,31,100
19246,2024-05-22,Toronto,Youth,Emergency,31,31,100
19247,2024-05-22,Toronto,Women,Emergency,28,28,100
19248,2024-05-22,Toronto,Youth,Emergency,27,27,100
19249,2024-05-22,Etobicoke,Youth,Emergency,33,33,100
19250,2024-05-22,Etobicoke,Youth,Transitional,20,20,100
19251,2024-05-22,Scarborough,Youth,Emergency,10,10,100
19252,2024-05-22,Scarborough,Youth,Transitional,39,41,95.12
19255,2024-05-23,Toronto,Mixed Adult,Emergency,8,8,100
19256,2024-05-23,Toronto,Mixed Adult,Emergency,8,8,100
19261,2024-05-23,Toronto,Men,Emergency,42,42,100
19262,2024-05-23,Toronto,Men,Emergency,30,30,100
19265,2024-05-23,Toronto,Men,Transitional,18,18,100
19270,2024-05-23,Toronto,Men,Transitional,68,68,100
19271,2024-05-23,Toronto,Men,Transitional,48,48,100
19272,2024-05-23,Toronto,Men,Emergency,101,101,100
19276,2024-05-23,Toronto,Mixed Adult,Transitional,93,93,100
19277,2024-05-23,Toronto,Men,Emergency,62,62,100
19278,2024-05-23,Toronto,Men,Emergency,68,68,100
19279,2024-05-23,Toronto,Men,Emergency,121,121,100
19280,2024-05-23,Toronto,Men,Transitional,32,35,91.43
19281,2024-05-23,Toronto,Men,Emergency,53,53,100
19282,2024-05-23,Toronto,Men,Emergency,92,92,100
19283,2024-05-23,Toronto,Mixed Adult,Transitional,34,35,97.14
19290,2024-05-23,Toronto,Women,Emergency,88,88,100
19291,2024-05-23,Toronto,Men,Emergency,28,28,100
19292,2024-05-23,Toronto,Youth,Transitional,1,2,50
19293,2024-05-23,Toronto,Youth,Emergency,93,94,98.94
19294,2024-05-23,Toronto,Youth,Transitional,28,28,100
19295,2024-05-23,Toronto,Mixed Adult,Emergency,78,78,100
19296,2024-05-23,Scarborough,Mixed Adult,Emergency,50,50,100
19298,2024-05-23,Toronto,Mixed Adult,Emergency,60,60,100
19299,2024-05-23,Toronto,Mixed Adult,Emergency,1,1,100
19300,2024-05-23,Toronto,Men,Emergency,1,1,100
19301,2024-05-23,Toronto,Men,Emergency,30,30,100
19302,2024-05-23,Toronto,Youth,Transitional,49,50,98
19303,2024-05-23,Toronto,Youth,Emergency,40,40,100
19305,2024-05-23,Toronto,Mixed Adult,Transitional,5,5,100
19306,2024-05-23,Toronto,Mixed Adult,Transitional,10,11,90.91
19307,2024-05-23,Toronto,Women,Transitional,37,37,100
19308,2024-05-23,Toronto,Women,Transitional,25,26,96.15
19309,2024-05-23,Toronto,Women,Emergency,52,52,100
19310,2024-05-23,Toronto,Women,Emergency,36,36,100
19311,2024-05-23,Toronto,Mixed Adult,Emergency,70,70,100
19313,2024-05-23,Toronto,Mixed Adult,Emergency,70,70,100
19316,2024-05-23,Toronto,Men,Transitional,22,25,88
19317,2024-05-23,Toronto,Men,Emergency,35,35,100
19318,2024-05-23,Toronto,Men,Transitional,5,5,100
19319,2024-05-23,Toronto,Men,Emergency,21,21,100
19321,2024-05-23,Toronto,Women,Emergency,61,61,100
19322,2024-05-23,Toronto,Mixed Adult,Emergency,110,110,100
19323,2024-05-23,Toronto,Men,Emergency,34,34,100
19324,2024-05-23,Toronto,Women,Emergency,66,66,100
19325,2024-05-23,Toronto,Men,Emergency,74,74,100
19326,2024-05-23,Scarborough,Mixed Adult,Emergency,87,87,100
19327,2024-05-23,North York,Men,Emergency,278,278,100
19328,2024-05-23,North York,Women,Emergency,132,132,100
19329,2024-05-23,North York,Men,Emergency,6,6,100
19330,2024-05-23,North York,Women,Emergency,1,1,100
19334,2024-05-23,Toronto,Mixed Adult,Emergency,85,85,100
19335,2024-05-23,Toronto,Mixed Adult,Emergency,49,49,100
19336,2024-05-23,Toronto,Youth,Emergency,44,44,100
19337,2024-05-23,Toronto,Youth,Emergency,22,22,100
19338,2024-05-23,Toronto,Mixed Adult,Emergency,30,30,100
19339,2024-05-23,Toronto,Men,Emergency,54,54,100
19340,2024-05-23,Toronto,Men,Transitional,17,17,100
19341,2024-05-23,Toronto,Youth,Emergency,10,12,83.33
19342,2024-05-23,Toronto,Youth,Emergency,10,15,66.67
19343,2024-05-23,Toronto,Women,Emergency,16,16,100
19344,2024-05-23,Toronto,Women,Transitional,24,24,100
19345,2024-05-23,Toronto,Women,Emergency,41,41,100
19346,2024-05-23,Toronto,Women,Emergency,44,44,100
19347,2024-05-23,Toronto,Women,Transitional,30,30,100
19348,2024-05-23,Toronto,Mixed Adult,Emergency,72,72,100
19350,2024-05-23,Toronto,Women,Emergency,30,30,100
19357,2024-05-23,Toronto,Mixed Adult,Emergency,94,94,100
19359,2024-05-23,Toronto,Women,Emergency,86,86,100
19361,2024-05-23,Toronto,Men,Emergency,78,78,100
19363,2024-05-23,Toronto,Men,Emergency,264,264,100
19365,2024-05-23,Toronto,Men,Emergency,52,52,100
19366,2024-05-23,Toronto,Men,Emergency,46,46,100
19367,2024-05-23,Toronto,Women,Emergency,37,37,100
19368,2024-05-23,Toronto,Men,Emergency,71,71,100
19369,2024-05-23,Toronto,Men,Emergency,50,50,100
19371,2024-05-23,Toronto,Mixed Adult,Emergency,6,6,100
19372,2024-05-23,Toronto,Youth,Emergency,35,35,100
19373,2024-05-23,Toronto,Mixed Adult,Emergency,32,32,100
19376,2024-05-23,Toronto,Youth,Emergency,40,40,100
19377,2024-05-23,Toronto,Youth,Transitional,23,23,100
19378,2024-05-23,Toronto,Women,Emergency,31,31,100
19379,2024-05-23,Toronto,Youth,Emergency,31,31,100
19380,2024-05-23,Toronto,Women,Emergency,28,28,100
19381,2024-05-23,Toronto,Youth,Emergency,27,27,100
19382,2024-05-23,Etobicoke,Youth,Emergency,33,33,100
19383,2024-05-23,Etobicoke,Youth,Transitional,19,20,95
19384,2024-05-23,Scarborough,Youth,Emergency,10,10,100
19385,2024-05-23,Scarborough,Youth,Transitional,39,41,95.12
19388,2024-05-24,Toronto,Mixed Adult,Emergency,8,8,100
19389,2024-05-24,Toronto,Mixed Adult,Emergency,8,8,100
19394,2024-05-24,Toronto,Men,Emergency,42,42,100
19395,2024-05-24,Toronto,Men,Emergency,30,30,100
19398,2024-05-24,Toronto,Men,Transitional,18,18,100
19403,2024-05-24,Toronto,Men,Transitional,67,68,98.53
19404,2024-05-24,Toronto,Men,Transitional,47,48,97.92
19405,2024-05-24,Toronto,Men,Emergency,101,101,100
19409,2024-05-24,Toronto,Mixed Adult,Transitional,93,93,100
19410,2024-05-24,Toronto,Men,Emergency,62,62,100
19411,2024-05-24,Toronto,Men,Emergency,67,68,98.53
19412,2024-05-24,Toronto,Men,Emergency,121,121,100
19413,2024-05-24,Toronto,Men,Transitional,33,35,94.29
19414,2024-05-24,Toronto,Men,Emergency,53,53,100
19415,2024-05-24,Toronto,Men,Emergency,91,92,98.91
19416,2024-05-24,Toronto,Mixed Adult,Transitional,34,35,97.14
19423,2024-05-24,Toronto,Women,Emergency,88,88,100
19424,2024-05-24,Toronto,Men,Emergency,28,28,100
19425,2024-05-24,Toronto,Youth,Transitional,1,2,50
19426,2024-05-24,Toronto,Youth,Emergency,94,94,100
19427,2024-05-24,Toronto,Youth,Transitional,28,28,100
19428,2024-05-24,Toronto,Mixed Adult,Emergency,78,78,100
19429,2024-05-24,Scarborough,Mixed Adult,Emergency,50,50,100
19431,2024-05-24,Toronto,Mixed Adult,Emergency,60,60,100
19432,2024-05-24,Toronto,Mixed Adult,Emergency,1,1,100
19433,2024-05-24,Toronto,Men,Emergency,1,1,100
19434,2024-05-24,Toronto,Men,Emergency,30,30,100
19435,2024-05-24,Toronto,Youth,Transitional,50,50,100
19436,2024-05-24,Toronto,Youth,Emergency,39,40,97.5
19438,2024-05-24,Toronto,Mixed Adult,Transitional,5,5,100
19439,2024-05-24,Toronto,Mixed Adult,Transitional,10,11,90.91
